Review,Positive,Helpful Votes,Funny Votes
"What can I say about this game, it deserves all the praise one would hear about it. Deserves so many of the Game of the Year awards it obtained. The developers cared about player experience and it shows in how you explore the world. I have multiple act 1 playthroughs and find new ways to tackle encounters each time. Currently working through a multiplayer playthrough with the wife and we are enjoying the living heck out of it.",True,0,0
"tried the game for 20 hours, got sort of stuck stopped playing in act 2. Stopped playing for 2 months. 
Bro, the second time, i understood what i was in for. It engulfed me the second time. it was worth it. its not any style of game ive ever played before i know i downloaded divinity 2. 10/10 recommend this game. give it a try then give it another one.",True,0,0
"i want to recommend this so bad, but the auto-saving in this game is so god damn horrendous that it ruins my experience altogether.

having fun, exploring, but oops! you fucked up a role? here is an auto-save for 3 FUCKING HOURS AGO.
fuck this game man istg

Edit: upon ruminating on my opinion i have decided i was too harsh. while, yes, autosave intervals are infuriating, some light modding has fixed the issue for me and will bestow upon me the ability to change my review to positive",True,0,0
"In summary, a game with the soul of an old game but with modern graphics. It is tempting to compare it to many modern soulless RPGs. It is also tempting to say the game is perfect. So without resorting to these two extremes, let is stand on its own merit: it's an excellent game, engaging story, branching paths, fun mechanics, and good graphics. Some people will ask for a DLC even though the team at Larian has been working on this since its release. 

This game is what RPGs aspire to be. If it clicks with you, you will be able to play and replay for 300 hours single player, let alone if you actually want to play with friends. 

There isn't much more to say. Do you like turned based RPGs? This will be a classic for ages to come.",True,0,0
"How is it possible that I’ve spent 300 hours playing this game and watched at least 90 hours of gameplay, yet in my new playthrough I found myself asking if I’m playing BG4 because of the sheer amount of completely new things I’ve seen. Ridiculous.",True,0,0
"Love this game, and I'm JUST about to complete my 2nd run. 10/10 would start another game and proceed to make 14 more after before I finish the actual 3rd one.",True,0,0
Sensational game. Interacting deeply with the lore and not just running through quests murdering bosses is what truly makes this game an even greater experience. This game to me felt like a film or even a great novel unraveling itself before me from act 1-3 each little tidbit I got to do in my own way whether it was progressing one storyline too fast or completely skipping another. It all birthed an unforgettable adventure I wouldn’t trade for anything.,True,0,0
"One of the most engaging, choice-filled, and enjoyable games I have ever played. As a Skyrim/Fallout/Diablo enjoyer, this game blew me away.",True,0,0
Never played any turn based game like this and thought I'd hate it at first but man oh man I freaking love this game. I genuinely thought there wouldn't be another great game like The Witcher 3 but damn I was so wrong!,True,0,0
"great game, shame lacks ability to fully customise but if can get past that overall a fun play. 9/10",True,0,0
"There is just so much to do. Replay value is insane. If you suck like me just play low difficulty and go for the story while you learn the mechanics. Also as gamers I feel we need to support companies that do not try to squeeze every freaking nickel out of us with DLC's, which they have promised not to do and instead keep giving us updates with content for free.",True,0,0
"its awesome, and i dont really go for turn based games that much let alone one based off of a dice rolling system but this one works for me and the story and characters are amazing so far. BTW i have not finished the game yet.",True,0,0
"Love it, solid game to play, listen to lore about and even just goof around in. Wish you could have more then 4 players but for now that's still pretty damn solid. The new mods and updates make it so you can always add some great things as well, always makes replays amazing.",True,0,0
