Review,Positive,Helpful Votes,Funny Votes,Date
"It has been almost three years since this games released on 2/25/2022 and I still find myself playing it. From-software should be commended for how they always make their ""Souls"" games extremely re-playable. I think it is because they make their games really fun to slowly learn and explore on first playthrough but then really accessible on repeat playthroughs.

Even though some may argue that Elden Ring is the least re-playable game by From-software because of the sheer size of the open world and the tendency for repeat bosses (aka Erdtree avatar but red this time), I would raise a counterpoint that BECAUSE of this game is made like that I rarely feel the need to fight everything or go everywhere. The player can tackle the game in a variety of ways and at different paces. The developers also found a really good balance of when the player will fight repetitive enemies and mini-bosses versus when they will fight grand super-bosses like the god-like Shardbearers. 

Also, the sheer variety of spells and weapon types in this game is stellar and this is even true within a single build/character let alone across multiple characters.",True,0,0,2025-02-16 20:22:11
"Elden Ring is an enjoyable action and adventure game with an interesting story, memorable characters, and unique challenges to overcome, all set in a breathtaking open-world environment. It is one of the few games I have finished and the only one for which I earned a platinum achievement. I would highly recommend it!",True,0,0,2025-02-16 20:14:19
"From the moment I launched Elden Ring on my PC, I knew I was in for something truly special. This game has exceeded every expectation, blending stunning visuals, a vast, intricately designed world, and engaging combat in a way that few games can match.

The open world in Elden Ring is unlike anything I’ve experienced before. The environments are beautiful and varied, from eerie forests and sprawling castles to desolate, haunting plains. Each area is full of hidden secrets, tough enemies, and rewarding exploration. The map is massive, and there’s always something new to discover, which kept me engaged for hours on end.

The combat system is challenging but rewarding, staying true to FromSoftware’s legacy while offering new mechanics to keep things fresh. The variety of weapons, magic, and abilities allows for deep customization of playstyle, and every encounter feels meaningful. Boss fights are intense, with each one offering a unique challenge that keeps you on your toes.

The narrative is intriguing and mysterious, and while it doesn’t hand-feed you the story, it’s all the more satisfying to piece together the lore as you explore. The NPC interactions and side quests are well-crafted, making the world feel alive and rich with history.

Performance on PC has been smooth, with great optimization, even on mid-range hardware. The game looks gorgeous, and the sound design perfectly complements the atmosphere, enhancing every moment of tension or triumph.

Overall, Elden Ring is a stunning achievement in game design. It’s a must-play for fans of the Soulsborne games, as well as anyone who enjoys expansive worlds and deep, rewarding gameplay. FromSoftware has truly outdone themselves, and this is easily one of the best games of the decade. Highly recommended!

",True,0,0,2025-02-16 19:55:09
tried to extend myself passed fps games couldn't. would love to be able to play these types of games such a beautiful game but horrifically hard if your not used to this game style.,True,0,0,2025-02-16 19:39:59
Ended up playing this game around 20 times through on PC and PS4 in total. It's a masterpiece that makes you mad and I'm glad it exists.,True,0,0,2025-02-16 19:14:07
"Peak FromSoft game

After all is said and done play it again

After playing it again enjoy the DLC

After DLC have fun in seamless co-op with your friends lol",True,0,0,2025-02-16 19:01:43
"Honestly, it's what a souls game should look like in 2025... and it came out in 2022.  It's a great game, easy to dump loads of hours into.  Recommended.",True,0,0,2025-02-16 18:46:52
"The game is an absolute banger. always has been, always will be.",True,0,0,2025-02-16 17:30:28
"So, I have near 300 games in my Steam library, and I can confidently think of ONE game in it that I think is at the same level of well-made as Elden Ring, and it's from 2002. So we're looking at the kind of game that only comes around once every 20 years. Definitely get it... It's incredible in every way.",True,0,0,2025-02-16 17:00:40
"++ Design
++ Story
++ Gameplay
+ Camera
- I die a lot",True,0,0,2025-02-16 15:27:43
"It was a bit of a slow start getting into this game, this being my first official souls game i've ever played. I now have multiple playthroughs under my belt and still want to continue playing. I have so many more ideas for builds and every playthrough i'm getting better at the game, progressing faster and faster with each new character. Even though the game doesn't change between playthroughs, the amount of equipment and weapons in this game provides more than enough variety. I couldn't be happier that i chose to go on the journey to become elden lord, in whatever way that may be. 10/10 game, a true masterpiece",True,0,0,2025-02-16 15:01:52
"Miyazaki strikes again! How dare you release a perfectly playable game for day 1. The crisp lines, the smooth performance, THE RAY TRACING! Phenomenal sir, truly!",True,0,0,2025-02-16 13:12:04
"You will become a different person after beating this game, its so good, definitely one of my favorites",True,0,0,2025-02-16 13:04:01
"First things first, this is my first souls game ever ! First 5 hours of the game were tough on me as I felt that there is no clear indication on what to do next . After a while i started to get in to the rythm of the game and began to understood what the game is about . It absolutely hooked me and it wouldn`t let go . The exploration is top tier in this game. Every time you try to explore, the game rewards you and every time you take a risk the game rewards you even more. The game is hard , I died like a 1000 times across my playthrough, which took me just shy of 90 hours. The bosses are top tiers also. The game is a masterpiece in my eyes and the only thing it could do better is to introduce new players in to the genre a bit more gently. 9.5/10",True,0,0,2025-02-16 12:59:00
